dataset,panel,condition,time_days,method,seed,artifact,status,returncode,runtime_seconds,failure_reason,truth,cross_entropy,sinkhorn_divergence,top1_accuracy,multiclass_brier,predicted_confidence,observed_probability_of_predicted_class
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A4_seed20260920.npz,success,0,9.692493900000043,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.8945537015130285,1.0766710466680358,0.0,0.4146974029246018,0.5525075768282823,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t16_holdout_A5_seed20260916.npz,success,0,0.2426227999985712,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,24.15077799827343,1.7480916030534353,0.0,0.971213798729678,1.0,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t16_holdout_A5_seed20260916.npz,success,0,0.1738934000004519,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.7254243067129305,0.2903516606513632,0.0,0.0266684416305751,0.4083741163675911,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A5_seed20260916.npz,success,0,4.5700616000012815,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.705692479022567,0.2416498629086157,0.0,0.0168559776073227,0.3709413975913361,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A5_seed20260917.npz,success,0,3.3212940000012168,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.7235413237278043,0.300790082491526,0.0,0.0284128069395085,0.4016699362668431,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A5_seed20260918.npz,success,0,3.447330699998929,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.7321177416848992,0.3088636084451347,0.0,0.0286041844955103,0.3796081376689339,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A5_seed20260919.npz,success,0,3.5357979999989766,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.7291872278391411,0.313750070028142,0.0,0.0199434764044091,0.3683648486252409,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A5_seed20260920.npz,success,0,3.3114573000002565,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.7189957132729614,0.2797978959747897,0.0,0.0229204037625375,0.3788078634732346,0.2633587786259542
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A5_seed20260916.npz,success,0,18.083980899999005,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,17.816609851391302,1.7477817057986065,0.0,0.9708388947257688,0.9998450513725858,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A5_seed20260917.npz,success,0,17.243624500000806,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,15.97052592143594,1.7107065672090835,0.0,0.93274252495029,0.9813074820778244,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A5_seed20260918.npz,success,0,16.70138820000102,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,19.4803984521054,1.7245590673389035,0.0,0.948322448250163,0.9882337321427342,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A5_seed20260919.npz,success,0,16.343827699998656,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,7.55859773873657,1.731308467916521,0.0,0.9527377778001078,0.991608432431543,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A5_seed20260920.npz,success,0,17.04764460000115,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,18.454191322679023,1.7431307057084937,0.0,0.9655835566191078,0.9975195513275292,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A5_seed20260916.npz,success,0,10.093173400000524,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,2.159897919546067,0.7411452218540713,0.0,0.1933379039856612,0.4647251811139857,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A5_seed20260917.npz,success,0,10.584232999999584,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,2.104483410736593,0.8847402034097184,0.0,0.2517274688682777,0.5683243001781416,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A5_seed20260918.npz,success,0,9.87224210000022,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,1.988812334727837,0.6834093542161573,0.0,0.159496151037691,0.4676588755813611,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A5_seed20260919.npz,success,0,10.484369800000422,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,3.0689502206314034,0.6958133822905775,0.0,0.1598673649490057,0.4624758647765606,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_A5,heldout_animal_A5,16,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A5_seed20260920.npz,success,0,10.327723500000502,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A5.npz,2.102423124439561,0.8665980690609001,0.0,0.2421074096687304,0.5592532330037326,0.1259541984732824
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t16_holdout_B4_seed20260916.npz,success,0,0.2292116999997233,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,26.05425088920436,1.885869565217391,0.0,1.2567934782608692,1.0,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t16_holdout_B4_seed20260916.npz,success,0,0.1878577000006771,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.3659068866352768,0.3516677538322587,1.0,0.0373651625912385,0.3594922100403924,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B4_seed20260916.npz,success,0,4.257299099999727,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.347887008379161,0.2502223258284171,1.0,0.0142118245238723,0.4429024464735109,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B4_seed20260917.npz,success,0,3.433584399999745,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.3307254916387738,0.2267077167132517,1.0,0.0127994557202447,0.4427245153144094,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B4_seed20260918.npz,success,0,3.293855899999471,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.3794278875664578,0.3427998798527027,1.0,0.0243608953531053,0.416823998549744,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B4_seed20260919.npz,success,0,3.4075792000003275,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.329578933230586,0.2368373810436764,1.0,0.0145924787598298,0.4356397417931434,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B4_seed20260920.npz,success,0,3.4460927000000083,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.3122318631964618,0.1770639439048382,1.0,0.0090867969908604,0.4588246939009713,0.5353260869565217
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B4_seed20260916.npz,success,0,18.270538199998555,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,18.414696814394865,1.878772888532546,0.0,1.249304258494365,0.9964516616575776,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B4_seed20260917.npz,success,0,18.67055160000018,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,11.888055196667947,1.861138487188818,0.0,1.2260145061521657,0.9876344609857136,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B4_seed20260918.npz,success,0,17.15463649999947,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,13.802903935133584,1.8798515691332025,0.0,1.25002608434258,0.9969910019579058,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B4_seed20260919.npz,success,0,18.24013940000077,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,24.897452148531286,1.8853628411931016,0.0,1.2562855056537412,0.9997466379878552,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B4_seed20260920.npz,success,0,18.50993170000038,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,24.672646815244548,1.8795055709689208,0.0,1.2506003152964111,0.9968180028757652,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B4_seed20260916.npz,success,0,10.841824400000403,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.8763606821826544,0.953870143586528,0.0,0.3002771071957894,0.4890821010109658,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B4_seed20260917.npz,success,0,9.889872700001431,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.9811944318973824,1.0212267533420878,0.0,0.4053656393470253,0.5506191880982649,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B4_seed20260918.npz,success,0,9.274696800001038,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.7457279750248849,0.8512396492734637,0.0,0.2627598261710732,0.455813537576723,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B4_seed20260919.npz,success,0,10.27010639999935,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,2.4452239735407537,0.8311092803239272,0.0,0.224802090287262,0.436039597261061,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B4,heldout_animal_B4,16,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B4_seed20260920.npz,success,0,8.525537100000292,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B4.npz,1.9223560007916936,0.9878213494915488,0.0,0.3839598544616181,0.5469672402899312,0.0570652173913043
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t16_holdout_B5_seed20260916.npz,success,0,0.2221160999997664,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,24.476656466031105,1.7716794731064769,0.0,0.9732902288290092,1.0,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t16_holdout_B5_seed20260916.npz,success,0,0.1606494000006932,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.8958968729219468,0.4671475615493178,1.0,0.0543303080620969,0.4756302521008403,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B5_seed20260916.npz,success,0,3.99507579999954,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.8742700782800508,0.4282986417502202,1.0,0.0529005796399025,0.4771251143745256,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B5_seed20260917.npz,success,0,3.2548543000011705,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.920984807900613,0.4906807853848293,1.0,0.0661389827438839,0.5018064787494487,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B5_seed20260918.npz,success,0,3.5004533999999694,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.872829798618899,0.4586071408469527,1.0,0.0527612588276294,0.477190749469464,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B5_seed20260919.npz,success,0,3.516241100000116,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.900468035317768,0.4471311858733052,1.0,0.0564866677826343,0.4849442125573911,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_B5_seed20260920.npz,success,0,3.2575082999992446,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,1.8927967411024325,0.4594800581812567,1.0,0.0658423547340629,0.5085545186625341,0.278814489571899
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B5_seed20260916.npz,success,0,16.593354099999488,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,17.818659570506174,1.7693380504331544,0.0,0.970754384997074,0.9988292886633388,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B5_seed20260917.npz,success,0,17.23571390000143,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,8.46513681581251,1.7416326420470285,0.0,0.9408248466968756,0.984976584470276,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B5_seed20260918.npz,success,0,15.609840099999928,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,15.232162242468371,1.757053533352916,0.0,0.9576179951752232,0.9926870301232198,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B5_seed20260919.npz,success,0,16.929675400000633,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,13.663079572857528,1.754418505567023,0.0,0.9556078830840904,0.991369516230273,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_B5_seed20260920.npz,success,0,16.818953899999542,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,16.11281820464011,1.7593989944519817,0.0,0.9604938374128672,0.9938597606727524,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B5_seed20260916.npz,success,0,12.640654699998777,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,2.20587444115234,0.8104640670253792,0.0,0.1507807039744906,0.4066087027064055,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B5_seed20260917.npz,success,0,10.670966799998496,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,2.1416934873494875,0.7941436265579783,0.0,0.1911512565306557,0.511232076725751,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B5_seed20260918.npz,success,0,12.243431499999131,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,2.096334465129865,0.6811199809270838,0.0,0.1298748006324776,0.4245005155110767,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B5_seed20260919.npz,success,0,11.23134349999964,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,3.3490365749674496,0.7523900352055842,0.0,0.1331050105595784,0.4172472860819747,0.1141602634467618
GSE140802,gse140802_t2_t16_holdout_B5,heldout_animal_B5,16,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_B5_seed20260920.npz,success,0,9.15854279999985,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_B5.npz,2.266219988470884,0.8600864513490297,0.0,0.2256915924931253,0.5442034891212767,0.1141602634467618
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t9_holdout_A1_seed20260916.npz,success,0,0.2186065000005328,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,21.58347687168758,1.562264150943396,0.0,0.7573086507653971,1.0,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t9_holdout_A1_seed20260916.npz,success,0,0.1584171000013157,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.8187451107316104,0.4152358048487207,0.0,0.0440149099072515,0.3720712277413308,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t9_holdout_A1_seed20260916.npz,success,0,6.082265799999732,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.7646861949849124,0.2805458223334896,0.0,0.0181420744776314,0.3084698911303948,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t9_holdout_A1_seed20260917.npz,success,0,4.650442899999689,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.7864032129844565,0.321036727365302,0.0,0.0234280965180468,0.3130671570155562,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t9_holdout_A1_seed20260918.npz,success,0,4.783161699999255,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.806138970880387,0.3837208318053245,0.0,0.0289773102918727,0.3220466727670846,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t9_holdout_A1_seed20260919.npz,success,0,4.6483391999991,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.804183804776984,0.3447013997629052,0.0,0.0255679428428665,0.3265182414525118,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t9_holdout_A1_seed20260920.npz,success,0,4.753589799998736,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.789784886276779,0.3141684495122834,0.0,0.0241976951293648,0.3219984886036554,0.2037735849056604
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t9_holdout_A1_seed20260916.npz,success,0,35.19958609999958,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,13.387776100135442,1.550099573958161,0.0,0.746456712876549,0.9939177115073822,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t9_holdout_A1_seed20260917.npz,success,0,35.73301150000043,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,15.743356511209411,1.5393444639669296,0.0,0.7358480844367087,0.9885401565117669,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t9_holdout_A1_seed20260918.npz,success,0,34.27448600000025,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,12.876795674304296,1.550236307298667,0.0,0.7466538421415297,0.9939860781776352,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t9_holdout_A1_seed20260919.npz,success,0,34.57905799999935,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,16.98787117820552,1.5541903055825042,0.0,0.7498330913413428,0.995963077319554,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t9_holdout_A1_seed20260920.npz,success,0,35.60164129999976,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,8.74539195600556,1.559301705276708,0.0,0.7546083785384786,0.9985187771666558,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t9_holdout_A1_seed20260916.npz,success,0,13.377239100000224,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,3.0584053111522658,0.5781817411866412,0.0,0.0688268668945295,0.4145306072272977,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t9_holdout_A1_seed20260917.npz,success,0,12.320767999999587,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,2.0500414087517784,0.715949477376505,0.0,0.1665036268703011,0.568638529274555,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t9_holdout_A1_seed20260918.npz,success,0,11.287288700001229,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,1.9713803718651923,0.6273604772348292,0.0,0.1228750595512927,0.5255726479655857,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t9_holdout_A1_seed20260919.npz,success,0,12.021956800001137,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,2.811135312634924,0.7594412517809926,0.0,0.1696290439873226,0.5160316300598985,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A1,heldout_animal_A1,9,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t9_holdout_A1_seed20260920.npz,success,0,11.787559000000329,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A1.npz,2.108913203925716,0.8278675023018632,0.0,0.2090936369584717,0.6260722755027742,0.2188679245283019
GSE140802,gse140802_t2_t9_holdout_A2,heldout_animal_A2,9,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t9_holdout_A2_seed20260916.npz,success,0,0.2386432999992394,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A2.npz,21.74428980784592,1.573904179408767,0.0,0.8012738116638835,1.0,0.2130479102956167
GSE140802,gse140802_t2_t9_holdout_A2,heldout_animal_A2,9,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t9_holdout_A2_seed20260916.npz,success,0,0.1566253999990294,,data/derived/b3/evaluation_truth/gse140802_t2_t9_holdout_A2.npz,1.673093262434782,0.2669841273495116,1.0,0.0141366501090766,0.3872788859616108,0.3431872239211688
