dataset,benchmark,task,split,repeat,seed,method,method_version,metric,value,status,runtime_seconds,peak_memory_gb,failure_reason,artifact
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_pearson,0.7211851023313107,success,19.38227749999988,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_spearman,0.6107621708556491,success,19.38227749999988,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_top1_accuracy,0.7619047619047619,success,19.38227749999988,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,coupling_relative_frobenius,0.991313987139386,success,11.830186999999569,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,transition_weighted_l1,1.2174254614207702,success,11.830186999999569,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_pearson,0.4856931153334063,success,11.830186999999569,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_spearman,0.4427858156122435,success,11.830186999999569,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_top1_accuracy,0.5476190476190477,success,11.830186999999569,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,coupling_relative_frobenius,0.9232862449047136,success,4.753263999999945,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,transition_weighted_l1,0.7041725058485173,success,4.753263999999945,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_pearson,0.7482161474805122,success,4.753263999999945,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_spearman,0.6109473235889521,success,4.753263999999945,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_top1_accuracy,0.7857142857142857,success,4.753263999999945,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,coupling_relative_frobenius,0.9536765217854136,success,20.06999889999952,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,transition_weighted_l1,0.8469570562504978,success,20.06999889999952,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_pearson,0.7351985165769845,success,20.06999889999952,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_spearman,0.6168417691672761,success,20.06999889999952,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_top1_accuracy,0.7619047619047619,success,20.06999889999952,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,coupling_relative_frobenius,1.001329332116878,success,12.103159299999788,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,transition_weighted_l1,1.2143644353824117,success,12.103159299999788,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_pearson,0.4489899888047731,success,12.103159299999788,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_spearman,0.4108083399984061,success,12.103159299999788,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_top1_accuracy,0.5,success,12.103159299999788,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,coupling_relative_frobenius,0.934123566609378,success,4.769642400000521,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,transition_weighted_l1,0.762888689901581,success,4.769642400000521,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_pearson,0.7375832873134232,success,4.769642400000521,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_spearman,0.6031986769551924,success,4.769642400000521,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_top1_accuracy,0.7857142857142857,success,4.769642400000521,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,coupling_relative_frobenius,0.9263516686389875,success,20.34762430000046,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,transition_weighted_l1,0.7061222389859736,success,20.34762430000046,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_pearson,0.7483483145378048,success,20.34762430000046,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_spearman,0.6170738402927092,success,20.34762430000046,,,
macsgestalt_transition_panel,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_top1_accuracy,0.8095238095238095,success,20.34762430000046,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,coupling_relative_frobenius,0.9931673643287152,success,12.013453700000357,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,transition_weighted_l1,0.1231012109755157,success,12.013453700000357,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_pearson,0.6810018026138667,success,12.013453700000357,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_spearman,0.6065945304599655,success,12.013453700000357,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_top1_accuracy,0.55,success,12.013453700000357,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,coupling_relative_frobenius,0.9898361198925616,success,4.76325420000012,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,transition_weighted_l1,0.0275239437428795,success,4.76325420000012,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_pearson,0.6857582828457882,success,4.76325420000012,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_spearman,0.6021522172747454,success,4.76325420000012,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_top1_accuracy,0.55,success,4.76325420000012,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,coupling_relative_frobenius,0.9932713686217348,success,24.13769130000037,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,transition_weighted_l1,0.1097518580221973,success,24.13769130000037,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_pearson,0.6819716979552833,success,24.13769130000037,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_spearman,0.6052923729585108,success,24.13769130000037,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_top1_accuracy,0.55,success,24.13769130000037,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,coupling_relative_frobenius,0.9935871894927564,success,11.470924399999603,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,transition_weighted_l1,0.1483411980097039,success,11.470924399999603,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_pearson,0.6685203639977878,success,11.470924399999603,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_spearman,0.6186308852868236,success,11.470924399999603,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_top1_accuracy,0.55,success,11.470924399999603,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,coupling_relative_frobenius,0.9895187892038269,success,4.930187599999954,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,transition_weighted_l1,0.0404139751884971,success,4.930187599999954,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_pearson,0.6897292478617645,success,4.930187599999954,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_spearman,0.6141203973215643,success,4.930187599999954,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_top1_accuracy,0.55,success,4.930187599999954,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,coupling_relative_frobenius,0.9932723625317816,success,23.325883700000304,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,transition_weighted_l1,0.1097581183375133,success,23.325883700000304,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_pearson,0.6820383698968957,success,23.325883700000304,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_spearman,0.6076782372425027,success,23.325883700000304,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_top1_accuracy,0.55,success,23.325883700000304,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,coupling_relative_frobenius,0.9933128210872902,success,12.363045500000226,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,transition_weighted_l1,0.1406139882727916,success,12.363045500000226,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_pearson,0.6730154071381761,success,12.363045500000226,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_spearman,0.6107744208463829,success,12.363045500000226,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_top1_accuracy,0.55,success,12.363045500000226,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,coupling_relative_frobenius,0.9895855511195136,success,4.707105800000136,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,transition_weighted_l1,0.0250401517185792,success,4.707105800000136,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_pearson,0.6812914512747107,success,4.707105800000136,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_spearman,0.6045381468293745,success,4.707105800000136,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_top1_accuracy,0.55,success,4.707105800000136,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,coupling_relative_frobenius,0.9932709221334548,success,21.92691970000033,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,transition_weighted_l1,0.1097119637394627,success,21.92691970000033,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_pearson,0.6819729290361615,success,21.92691970000033,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_spearman,0.6098168197392374,success,21.92691970000033,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_top1_accuracy,0.55,success,21.92691970000033,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,coupling_relative_frobenius,0.9931021585305272,success,11.767347699999846,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,transition_weighted_l1,0.1281482240406762,success,11.767347699999846,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_pearson,0.6776899817881051,success,11.767347699999846,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_spearman,0.6070230070884197,success,11.767347699999846,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_top1_accuracy,0.55,success,11.767347699999846,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,coupling_relative_frobenius,0.988352785860451,success,4.738925100000415,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,transition_weighted_l1,0.0266751012564208,success,4.738925100000415,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_pearson,0.6898767443702183,success,4.738925100000415,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_spearman,0.600838769337358,success,4.738925100000415,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,fate_top1_accuracy,0.55,success,4.738925100000415,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,coupling_relative_frobenius,0.993269664230502,success,22.086581900000056,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,transition_weighted_l1,0.1095381776796202,success,22.086581900000056,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_pearson,0.6820279187780509,success,22.086581900000056,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_spearman,0.6117600201283903,success,22.086581900000056,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,tigon,see_method_status,fate_top1_accuracy,0.55,success,22.086581900000056,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,coupling_relative_frobenius,0.993470505960408,success,11.402560200000153,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,transition_weighted_l1,0.1419939531797231,success,11.402560200000153,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_pearson,0.6718380460006822,success,11.402560200000153,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_spearman,0.610372550112441,success,11.402560200000153,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,mioflow,see_method_status,fate_top1_accuracy,0.55,success,11.402560200000153,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,coupling_relative_frobenius,0.9893671615277244,success,4.724510500000179,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,transition_weighted_l1,0.0257309212178303,success,4.724510500000179,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_pearson,0.6739427338800289,success,4.724510500000179,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_spearman,0.5960219559088142,success,4.724510500000179,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,prescient,see_method_status,fate_top1_accuracy,0.55,success,4.724510500000179,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,coupling_relative_frobenius,0.9932726606554856,success,23.77054660000067,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,transition_weighted_l1,0.1098174092732708,success,23.77054660000067,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_pearson,0.681993818914351,success,23.77054660000067,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_spearman,0.6089527806652585,success,23.77054660000067,,,
gse140802_t2_t16,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260920.0,tigon,see_method_status,fate_top1_accuracy,0.55,success,23.77054660000067,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,coupling_relative_frobenius,0.9975218930432536,success,13.74652270000024,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,transition_weighted_l1,0.1161616005967642,success,13.74652270000024,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_pearson,0.5320828005890784,success,13.74652270000024,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_spearman,0.5338474510666846,success,13.74652270000024,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,mioflow,see_method_status,fate_top1_accuracy,0.5526315789473685,success,13.74652270000024,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,coupling_relative_frobenius,0.997119789970787,success,6.1162162000000535,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,transition_weighted_l1,0.0263844283455232,success,6.1162162000000535,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_pearson,0.5415687988006731,success,6.1162162000000535,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_spearman,0.5308736356354434,success,6.1162162000000535,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,prescient,see_method_status,fate_top1_accuracy,0.5526315789473685,success,6.1162162000000535,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,coupling_relative_frobenius,0.9982439942852676,success,41.948921600000176,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,transition_weighted_l1,0.152639589286058,success,41.948921600000176,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_pearson,0.5244065451815121,success,41.948921600000176,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_spearman,0.5301091764604083,success,41.948921600000176,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260916.0,tigon,see_method_status,fate_top1_accuracy,0.5526315789473685,success,41.948921600000176,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,coupling_relative_frobenius,0.998089853442605,success,13.662903800000096,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,transition_weighted_l1,0.1741505897849765,success,13.662903800000096,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_pearson,0.5128638259823372,success,13.662903800000096,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_spearman,0.5275253677125754,success,13.662903800000096,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,mioflow,see_method_status,fate_top1_accuracy,0.5526315789473685,success,13.662903800000096,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,coupling_relative_frobenius,0.9968915287909356,success,5.9572438000004695,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,transition_weighted_l1,0.0183751663379894,success,5.9572438000004695,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_pearson,0.5462248525924126,success,5.9572438000004695,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_spearman,0.5324479246967051,success,5.9572438000004695,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,prescient,see_method_status,fate_top1_accuracy,0.5526315789473685,success,5.9572438000004695,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,coupling_relative_frobenius,0.9982413821611922,success,42.25566600000002,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,transition_weighted_l1,0.1524876667543909,success,42.25566600000002,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_pearson,0.5244607500097886,success,42.25566600000002,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_spearman,0.5319742370616225,success,42.25566600000002,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260917.0,tigon,see_method_status,fate_top1_accuracy,0.5526315789473685,success,42.25566600000002,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,coupling_relative_frobenius,0.9979621503877042,success,13.745216499999517,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,transition_weighted_l1,0.1587594390841115,success,13.745216499999517,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_pearson,0.5184957074281172,success,13.745216499999517,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_spearman,0.5305098878431908,success,13.745216499999517,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,mioflow,see_method_status,fate_top1_accuracy,0.5526315789473685,success,13.745216499999517,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,coupling_relative_frobenius,0.9970729972402402,success,6.154530699999668,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,transition_weighted_l1,0.026131759999358,success,6.154530699999668,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_pearson,0.5392771694323856,success,6.154530699999668,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_spearman,0.5289425066240131,success,6.154530699999668,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,prescient,see_method_status,fate_top1_accuracy,0.5526315789473685,success,6.154530699999668,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,coupling_relative_frobenius,0.9982429368571444,success,42.34471649999978,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,transition_weighted_l1,0.1524757148810291,success,42.34471649999978,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_pearson,0.5244415169912201,success,42.34471649999978,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_spearman,0.5324268658293035,success,42.34471649999978,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260918.0,tigon,see_method_status,fate_top1_accuracy,0.5526315789473685,success,42.34471649999978,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,coupling_relative_frobenius,0.997843003498772,success,14.100329599999895,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,transition_weighted_l1,0.144721163912868,success,14.100329599999895,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_pearson,0.5230953087251339,success,14.100329599999895,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_spearman,0.5297222697884598,success,14.100329599999895,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,mioflow,see_method_status,fate_top1_accuracy,0.5526315789473685,success,14.100329599999895,,,
gse140802_t2_t9,B2_lineage_transition,transition_recovery,retrospective_reconstruction,,20260919.0,prescient,see_method_status,coupling_relative_frobenius,0.9971257777717668,success,6.35136059999968,,,
